id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
UZ-D00364,,UZ,Daryo.uz,https://daryo.uz/uz/2024/06/14/tarixdagi-eng-issiq-davrga-kirib-boryapmiz-iqlimshunos-ozbekistonda-havo-haroratining-kotarilib-borishi-haqida/,2024-06-14,“Ҳаво ҳарорати энг иссиқ даврга кириб боряпмиз” — иқлимшунос Ўзбекистон ва дунёдаги иқлим ўзгариши ҳақида,"“2050 йилга бориб Тошкент шаҳрида 50 даражагача иссиқ кузатилади”, — дейди Эркин Абдулаҳатов",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,uz_1,"Warming, hottest period Uzbekistan"
UZ-00828,,UZ,Kun.uz,https://kun.uz/ru/news/2025/02/24/farrux-sattarov-vozglavil-natsionalnyy-sentr-po-izmeneniyu-klimata,2025-02-24,Фаррух Саттаров возглавил Национальный центр по изменению климата,На должность директора Национального центра по изменению климата Узбекистана назначен Фаррух Саттаров. Об этом сообщает пресс-служба Министерства экологии.,RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
UZ-D04622,,UZ,Kun.uz,https://kun.uz/en/news/2023/06/20/chinese-tongwei-solar-to-supply-300-mw-photo-panels-to-uzbekistan,,Chinese Tongwei Solar to supply 300 MW photo panels to Uzbekistan,The modules are planned to be installed on the roofs of buildings of social facilities and government agencies.,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,Tongwei solar panels supply
UZ-C01103,,UZ,Daryo.uz,https://daryo.uz/uz/2023/03/20/tojikistonda-muzliklar-erishi-tezlashdi-bu-muzliklar-deyarli-butun-markaziy-osiyoni-chuchuk-suv-bilan-taminlaydi/,2023-03-20,Тожикистонда музликлар эриши тезлашди. Бу музликлар деярли бутун Марказий Осиёни чучук сув билан таъминлайди,Тожикистон Атроф-муҳит қўмитаси музликлар эришининг асосий сабабини маълум қилди,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_2,Tajikistan glaciers melting faster
UZ-D04500,,UZ,Kun.uz,https://kun.uz/en/news/2023/09/21/japanese-hanwa-to-install-solar-panels-in-uzbekistan,,Japanese Hanwa to install solar panels in Uzbekistan,The company received $200 thousand subsidies for the introduction of alternative energy in the country.,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,Hanwa solar panels
UZ-C00382,,UZ,Daryo.uz,https://daryo.uz/uz/2019/06/15/shamolmi-atommi-yana-aeslar-va-ekologik-energiya-haqida/,2019-06-15,"Шамолми, атомми? Яна АЭСлар ва экологик энергия ҳақида","Нега Қуёш ёки шамол эмас, атом станцияси? «Дарё» колумнисти бу борада ўз мулоҳазаларини ўртоқлашади",RELEVANT,ENERGY,RELEVANT,ENERGY,,1,uz_1,Nuclear vs renewable energy column
UZ-D03194,,UZ,Kun.uz,https://kun.uz/news/2019/04/27/insoniyat-uchun-dahshatli-saboq-rossiyalik-jurnalistlar-orol-dengizi-haqida-lavha-tayyorlashdi,,«Insoniyat uchun dahshatli saboq» – rossiyalik jurnalistlar Orol dengizi haqida lavha tayyorlashdi,7-8 may kunlari Orol dengizini qutqarish xalqaro fondi ijroiya qo‘mitasi ushbu suv havzasi bilan chegaradosh mamlakatlarga yordam berish dasturini muhokama qiladi.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_2,Aral Sea disaster documentary
UZ-D01584,,UZ,Daryo.uz,https://daryo.uz/uz/2019/01/03/olimlar-antarktika-muzliklari-ostidagi-merser-koligacha-yetib-bordi/,2019-01-03,Олимлар Антарктика музликлари остидаги Мерсер кўлигача етиб борди,Майдони 140 квадрат километр бўлган муз ости кўлининг тадқиқ этилиши Ернинг номаълум экотизимларини ўрганиш имконини беради,RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,uz_2,"Subglacial lake exploration, no climate frame"
UZ-D04809,,UZ,Daryo.uz,https://daryo.uz/uz/2016/09/30/grenlandiya-muzliklari-erishi-natijasida-dunyo-okeani-sathi-5-metrga-kotarildi/,2016-09-30,Гренландия музликлари эриши натижасида Дунё океани сатҳи 5 метрга кўтарилди,"Агар оролнинг мавжуд музликларининг барчаси эритилса, Дунё океани сатҳи яна 7,5 метрга кўтарилади",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
UZ-C01283,,UZ,Daryo.uz,https://daryo.uz/2024/10/21/endi-har-bir-viloyatda-markaziy-osiyo-atrof-muhit-va-iqlim-ozgarishini-organish-universiteti-texnikumi-ochiladi/,2024-10-21,Endi har bir viloyatda Markaziy Osiyo atrof-muhit va iqlim o‘zgarishini o‘rganish universiteti texnikumi ochiladi,Prezident raisligida “Yashil makon” umummilliy loyihasi doirasida amalga oshirilgan ishlar natijadorligi va kelgusidagi ustuvor vazifalar yuzasidan videoselektor yig‘ilishi boshlandi,RELEVANT,POLICY,RELEVANT,POLICY,,1,uz_1,Climate-study institutions each province
UZ-C01276,,UZ,Daryo.uz,https://daryo.uz/2026/01/24/shimoliy-orol-dengizidagi-suv-hajmi-besh-yil-ichida-34-milliard-kub-metrgacha-ortishi-mumkin/,2026-01-24,Shimoliy Orol dengizidagi suv hajmi besh yil ichida 34 milliard kub metrgacha ortishi mumkin,"Hozirda dengizdagi suv hajmi taxminan 23 milliard kub metrni tashkil etmoqda. 2023-yilning boshida bu ko‘rsatkich atigi 18,4 milliard kub metr edi.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
UZ-D02651,,UZ,Daryo.uz,https://daryo.uz/uz/2017/03/01/suvsiz-hayot-braziliyadagi-qurgoqchilik-asoratlari-foto/,2017-03-01,Сувсиз ҳаёт: Бразилиядаги қурғоқчилик асоратлари (фото),Бразилиянинг шимоли-шарқий қисмида яшовчи аҳоли сўнгги 30 йилдаги энг кучли қурғоқчиликдан қийналмоқда,RELEVANT,WATER_CRYO,RELEVANT,DISASTER,,,uz_2,Brazil severe drought consequences
UZ-C02025,,UZ,Daryo.uz,https://daryo.uz/2024/11/19/ozbekiston-iqlim-ozgarishiga-qarshi-kurashish-uchun-2060-yilgacha-400-mlrd-dollar-ajratishi-kerak-boladi/,2024-11-19,O‘zbekiston iqlim o‘zgarishiga qarshi kurashish uchun 2060-yilgacha 400 mlrd dollar ajratishi kerak bo‘ladi,"Mamlakat suv resurslarini oqilona boshqarish bo‘yicha muammolarga duch kelmoqda, ayni paytda Afg‘onistonda Qo‘shtepa kanali qurilishi mintaqaning biologik xavfsizligiga tahdid solmoqda. Jahon banki ma’lumotlariga ko‘ra, 2060-yilgacha O‘zbekistonga iqlim o‘zgarishi oqibatlariga qarshi kurashish uchun 60 milliard dollar, energetika infratuzilmasini modernizatsiya qilish uchun esa 340 milliard dollar kerak bo‘ladi",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_1,Uzbekistan $400bn climate finance
UZ-D01552,,UZ,Daryo.uz,https://daryo.uz/uz/2023/04/19/ozbekistonda-yiliga-1-mlrd-kub-metr-sel-suvlari-behuda-oqib-ketmoqda/,2023-04-19,Ўзбекистонда йилига 1 млрд куб метр сел сувлари беҳуда оқиб кетмоқда,Уларни кичик манбаларда жамғариш лойиҳалари учун 100 млн доллар жалб қилинади,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,uz_2,"Sel water wasted, collection projects"
UZ-D00688,,UZ,Daryo.uz,https://daryo.uz/2022/11/14/iqlim-ozgarishiga-qarshi-kurashish-uchun-dunyoga-1-trln-dollar-kerak-boladi-bmt/,2022-11-14,Iqlim o‘zgarishiga qarshi kurashish uchun dunyoga 1 trln dollar kerak bo‘ladi — BMT,"Ta’kidlanishicha, yer yuzi aholisining yarmidan ko‘pi iqlim o‘zgarishi xavfini umuman sezmaydi",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,UN: $1trn needed for climate
UZ-C01435,,UZ,Kun.uz,https://kun.uz/ru/news/2024/11/19/mirovoy-opyt-adaptatsii-k-izmeneniyu-klimata-i-upravleniya-vodnymi-resursami,,Мировой опыт адаптации к изменению климата и управления водными ресурсами,"В Узбекистане реализуются последовательные реформы в сфере адаптации к изменению климата, эффективного использования водных ресурсов, совершенствования системы управления и модернизации водного хозяйства.",RELEVANT,WATER_CRYO,RELEVANT,POLICY,,1,uz_2,climate adaptation and water reforms
UZ-C00852,,UZ,Kun.uz,https://kun.uz/en/news/2024/10/09/energy-ministry-addresses-surge-in-public-complaints-over-mandatory-solar-panel-installations,,Energy Ministry addresses surge in public complaints over mandatory solar panel installations,Uzbekistan’s Ministry of Energy has increased the number of phone lines dedicated to handling public inquiries about solar panel installations. The move comes after an overwhelming number of unanswered calls to the Ministry’s hotline.,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_2,solar panel installation complaints
UZ-D00267,,UZ,Kun.uz,https://kun.uz/news/2025/07/03/yei-2040-yilga-borib-co2-tashlamalarini-90-foizga-qisqartiradi,,YeI 2040 yilga borib CO2 tashlamalarini 90 foizga qisqartiradi,"Yevropa Komissiyasi 2040 yilga borib Yevropada parnik gazlar tashlamalarini 1990 yilga nisbatan 90 foizga kamaytirish niyatida. Reja, shuningdek, uchinchi mamlakatlarda tashlamalarni kamaytirishni hisobga olish uchun moslashuvchanlik qoidalarini o‘z ichiga oladi.",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,EU 90% emissions cut target
UZ-D01717,,UZ,Kun.uz,https://kun.uz/ru/news/2023/05/30/pri-naznachenii-novogo-xokima-oblasti-tam-budet-proveden-ekologicheskiy-audit-prezident,,При назначении нового хокима области там будет проведен экологический аудит – президент,В Узбекистане к 2030 году необходимо полностью перевести обрабатываемые площади на водосберегающие технологии. Об этом сообщил кандидат в президенты Шавкат Мирзиёев.,RELEVANT,AGRI_LAND,NOT_RELEVANT,,,1,uz_1,ecological audit + water-saving goal
UZ-D02634,,UZ,Kun.uz,https://kun.uz/ru/news/2023/02/17/s-1-maya-na-kryshax-novostroyek-obyazatelno-ustanavlivayutsya-solnechnyye-paneli,,С 1 мая на крышах новостроек обязательно устанавливаются солнечные панели,Президент подписал постановление «О мерах по ускорению внедрения возобновляемых источников энергии и энергосберегающих технологий в 2023 году».,RELEVANT,ENERGY,RELEVANT,ENERGY,,,gold,IAA adjudicated gold
UZ-C01455,,UZ,Daryo.uz,https://daryo.uz/2022/09/09/yevropada-qurgoqchilik-ispaniya-fermerlari-1-mlrd-yevro-yoqotishi-kutilmoqda/,2022-09-09,Yevropada qurg‘oqchilik: Ispaniya fermerlari 1 mlrd yevro yo‘qotishi kutilmoqda,Mintaqa qurg‘oqchilikdan aziyat chekmoqda va hosil past bo‘lishi kutilyapti,RELEVANT,AGRI_LAND,RELEVANT,DISASTER,,,uz_2,"Europe drought, Spanish farmer losses"
UZ-C01340,,UZ,Daryo.uz,https://daryo.uz/uz/2021/08/04/anomal-issiq-isroilga-ham-yetib-bordi-mamlakatda-ham-issiq-iqlim-yonginlarni-keltirib-chiqardi-video/,2021-08-04,Аномал иссиқ Исроилга ҳам етиб борди: мамлакатда ҳам иссиқ иқлим ёнғинларни келтириб чиқарди (видео),Ўрмон ёнғинлари туфайли Қуддус ва Тель-Авивни ўзаро боғлаб турувчи автомобиль йўли вақтинча ёпиб қўйилган,RELEVANT,DISASTER,RELEVANT,DISASTER,,,uz_1,Heatwave sparks wildfires Israel
UZ-C01562,,UZ,Daryo.uz,https://daryo.uz/2021/09/21/markaziy-osiyoda-qariyb-25-mln-odam-iqlim-muhojiriga-aylanishi-mumkin/,2021-09-21,"Markaziy Osiyoda qariyb 2,5 mln odam iqlim muhojiriga aylanishi mumkin",Butun dunyoda esa iqlim o‘zgarishi tufayli 216 million kishi o‘zi yashayotgan mamlakat ichidagi boshqa hududlarga ko‘chishga majbur bo‘lishi mumkin,RELEVANT,HEALTH_SOCIETY,RELEVANT,HEALTH_SOCIETY,,,uz_2,Climate migrants in Central Asia
UZ-C01716,,UZ,Daryo.uz,https://daryo.uz/uz/2024/03/26/aqsh-benzinli-avtomobillar-uchun-emissiya-standartlarini-kuchaytiradi/,2024-03-26,АҚШ бензинда юрадиган автомобиллар учун зарарли чиқинди газлар бўйича стандартларни қатъийлаштирди,Шу йўл билан Америка расмийлари аҳолини электр ва гибрид автомобилларга ўтишини рағбатлантиришга умид қилмоқда,RELEVANT,ENERGY,RELEVANT,ENERGY,1,1,uz_2,US tightens car emission standards
UZ-D01321,,UZ,Daryo.uz,https://daryo.uz/2022/11/26/greta-tunberg-va-yuzlab-ekofaollar-shvetsiyani-iqlim-boyicha-siyosati-tufayli-sudga-berdi/,2022-11-26,Greta Tunberg va yuzlab ekofaollar Shvetsiyani iqlim bo‘yicha siyosati tufayli sudga berdi,"Da’voda aytilishicha, Shvetsiyaning iqlim bo‘yicha siyosati uning konstitutsiyasiga, shuningdek, Inson huquqlari bo‘yicha Yevropa konvensiyasiga ziddir",RELEVANT,OTHER_CLIMATE,RELEVANT,HEALTH_SOCIETY,,1,uz_2,Activists sue Sweden over climate policy
UZ-D04124,,UZ,Daryo.uz,https://daryo.uz/2025/11/11/ozbekistonda-2025-yilning-oktyabri-qurgoqchil-boldi/,2025-11-11,O‘zbekistonda 2025-yilning oktyabri qurg‘oqchil bo‘ldi,"Tahlillarga ko‘ra, joriy yil oktyabri boshqa yillardagi oktyabr oyiga nisbatan eng issiq oylardan biri bo‘ldi. Yomg‘ir odatdagidan ancha kam bo‘ldi.",RELEVANT,WATER_CRYO,RELEVANT,SCIENCE_GEN,,1,uz_2,October 2025 record-hot and dry
UZ-D02888,,UZ,Kun.uz,https://kun.uz/news/2022/12/19/solar-nature-kompaniyasi-quyosh-elektr-stansiyalarini-qurish-bilan-bogliq-bolgan-yechimlarni-takdim-etadi,,SOLAR NATURE kompaniyasi – quyosh elektr stansiyalarini qurish bilan bog‘liq yechimlarni taqdim etadi!,Bugun butun respublika bo‘ylab elektr energiyasi tanqisligi yuzaga kelgani sir emas. Bu esa boshqa muqobil energiya turlaridan foydalanishga olib keladi. Quyosh elektr stansiyalarini ishlab chiqarish va o‘rnatish bilan shug‘ullanuvchi SOLAR NATURE kompaniyasi rahbari Farrux Asralxo‘jayev shu haqda gapirib berdi.,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,solar power plant company
UZ-D04411,,UZ,Kun.uz,https://kun.uz/news/2022/09/29/ekspertlar-shimoliy-oqimdagi-sizib-chiqishlar-ekologiyaga-katta-zarar-yetkazadi,,Ekspertlar: «Shimoliy oqim»dagi sizib chiqishlar ekologiyaga katta zarar yetkazadi,"Mutaxassislarning fikricha, sizib chiqishi deyarli 7,5 million tonna karbonat angidrid ekvivalenti emissiyasiga olib keladi. Bu Germaniyaning yillik CO2 tashlamasining taxminan bir foiziga to‘g‘ri keladi.",RELEVANT,ENERGY,RELEVANT,SCIENCE_GEN,,1,uz_2,Nord Stream leak CO2 emissions
UZ-D03546,,UZ,Daryo.uz,https://daryo.uz/uz/2019/02/22/orol-dengizining-363-ming-gektar-qurigan-maydoniga-saksovul-ekildi/,2019-02-22,Орол денгизининг 363 минг гектар қуриган майдонига саксовул экилди,"Яна 917,2 минг гектар ер экишга тайёрланган",RELEVANT,WATER_CRYO,RELEVANT,AGRI_LAND,,1,uz_1,Aral seabed saxaul planting
UZ-D01571,,UZ,Kun.uz,https://kun.uz/ru/news/2022/08/05/yaponiya-xochet-realizovat-proyekt-po-ustanovke-ekonomichnyx-generatorov-i-solnechnyx-batarey-v-uzbekistane,,Япония планируетреализовать проект по установке экономичных генераторов и солнечных батарей в Узбекистане,"В посольстве Узбекистана в Токио состоялась встреча с Дайгоро Фукудзава, менеджером японской компании Hanwa Co., Ltd.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,Japan solar panels project
UZ-D04491,,UZ,Daryo.uz,https://daryo.uz/2022/08/06/songgi-37-yil-ichida-alyaska-muzliklarining-68-foizi-qisqargan/,2022-08-06,So‘nggi 37 yil ichida Alyaska muzliklarining 68 foizi qisqargan,"Bu nafaqat havo haroratining oshishi, balki qishki yomg‘irning ko‘payishi bilan ham bog‘liq",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
UZ-D05418,,UZ,Kun.uz,https://kun.uz/en/news/2019/07/15/al-jazeera-produces-a-short-documentary-about-the-aral-sea-says-uzbekistan-and-un-are-trying-to-bring-the-region-back-to-life,,"Al Jazeera produces a short documentary about the Aral Sea, says Uzbekistan and UN are trying to bring the region back to life","Al Jazeera news organization has produced a short documentary on the Aral Sea, which speaks about “one of the world’s largest man-made environmental disasters”.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_1,Aral Sea documentary disaster
UZ-C00430,,UZ,Daryo.uz,https://daryo.uz/2021/06/18/qirgizistonda-fermerlar-suv-tanqisligi-tufayli-namoyishga-chiqdi-qurgoqchilik-ozbekiston-va-qozogistonga-suv-berilayotgani-bilan-boglanmoqda/,2021-06-18,Qirg‘izistonda fermerlar suv tanqisligi tufayli namoyishga chiqdi. Qurg‘oqchilik O‘zbekiston va Qozog‘istonga suv berilayotgani bilan bog‘lanmoqda,Namoyishda 300 dan ortiq qishloq aholisi qatnashgan,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
UZ-D04280,,UZ,Daryo.uz,https://daryo.uz/2016/04/24/jon-kerri-iqlim-boyicha-parij-kelishuvini-nabirasi-izabel-bilan-birga-imzoladi/,2016-04-24,Jon Kerri iqlim bo‘yicha Parij kelishuvini nabirasi Izabel bilan birga imzoladi,Parijdagi iqlim bo‘yicha anjumanda qabul qilingan kelishuv bugungi kungacha 175 mamlakat tomonidan imzolandi,RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
UZ-D05600,,UZ,Kun.uz,https://kun.uz/en/news/2024/10/21/uzbekistan-to-boost-green-energy-capacity-reducing-emissions-by-21-million-tons-annually,,"Uzbekistan to boost green energy capacity, reducing emissions by 21 million tons annually","The Ministry of Energy of Uzbekistan has announced ambitious plans to enhance the capacity of ""green"" power stations in the country, aiming to increase output by over 20 gigawatts in the next six years. This initiative is projected to generate 50 billion kilowatt-hours of electricity, leading to significant natural gas savings of nearly 15 billion cubic meters annually.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_2,green energy cuts emissions
UZ-C00939,,UZ,Daryo.uz,https://daryo.uz/uz/2020/03/06/yevropada-vodorodli-avtomobillar-ommalashmoqda-ekologik-toza-yoqilgi-haqida-nimalarni-bilamiz/,2020-03-06,Европада водородли автомобиллар оммалашмоқда. Экологик тоза ёқилғи ҳақида нималарни биламиз?,Mercedes келгуси беш йил ичида водород технологияларини ишлаб чиқариш учун 20 миллиард евро миқдорида маблағ ажратган,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,"Hydrogen cars, clean fuel"
UZ-D00475,,UZ,Daryo.uz,https://daryo.uz/2021/03/23/iqlim-ozgarishining-ayanchli-oqibatlarini-ozida-mujassam-etgan-suratlar/,2021-03-23,Iqlim o‘zgarishining ayanchli oqibatlarini o‘zida mujassam etgan suratlar,Iqlim tufayli tabiat mislsiz o‘zgarishlarga duch kelmoqda,RELEVANT,OTHER_CLIMATE,RELEVANT,SCIENCE_GEN,,,uz_2,Photos of climate change consequences
UZ-D00952,,UZ,Kun.uz,https://kun.uz/news/2024/11/14/cop29-iqlimni-muhofaza-qilish-uchun-yiliga-13-trln-dollar,,"COP29: iqlimni muhofaza qilish uchun yiliga 1,3 trln dollar","Iqlimni moliyalashtirish bo‘yicha xalqaro bitimning birinchi loyihasi rivojlanayotgan mamlakatlar tomonidan rad etildi. Yangi variant ushbu maqsadlar uchun yiliga kamida 1,3 trillion dollar ajratishni nazarda tutadi.",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_1,COP29 climate finance
UZ-C00980,,UZ,Daryo.uz,https://daryo.uz/2021/07/16/moskva-va-sankt-peterburgda-jazirama-kanadada-harorat-deyarli-50-kuvaytda-esa-taxminan-70-nimalar-bolyapti-endi-doim-shunday-boladimi-rossiyalik-iqlimshunos-ushbu-savollarga-j/,2021-07-16,"Moskva va Sankt-Peterburgda jazirama, Kanadada harorat deyarli +50, Kuvaytda esa taxminan +70. Nimalar bo‘lyapti? Endi doim shunday bo‘ladimi? Rossiyalik iqlimshunos ushbu savollarga javob berdi","Iqlimshunosning ta’kidlashicha, buyog‘iga kuchsiz sovish davri boshlanadi",RELEVANT,SCIENCE_GEN,RELEVANT,DISASTER,,1,uz_2,Global heatwaves explained by climatologist
UZ-D04801,,UZ,Daryo.uz,https://daryo.uz/2024/01/18/gretsiyada-sayyohlarga-iqlim-soligi-joriy-etiladi/,2024-01-18,Gretsiyada sayyohlarga iqlim solig‘i joriy etiladi,"Yangi qoidalarga ko‘ra, sayyohlar mehmonxonadagi bir kecha uchun qo‘shimcha 1,5 yevro to‘lashlari kerak",RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
UZ-C01127,,UZ,Daryo.uz,https://daryo.uz/2022/11/22/har-yili-ikkita-toshkent-maydoniga-teng-hudud-chollashmoqda-iqlimshunos-ozbekistonda-ekologik-xavf-ortib-borayotganidan-ogohlantirdi/,2022-11-22,“Har yili ikkita Toshkent maydoniga teng hudud cho‘llashmoqda” — iqlimshunos O‘zbekistonda ekologik xavf ortib borayotganidan ogohlantirdi,“Chang ko‘tarilishi va qurg‘oqchilik yuzaga kelishi 2000-yillarda boshlangan” — deydi Erkin Abdulahatov,RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,,uz_1,Desertification warning Uzbekistan
UZ-D04787,,UZ,Daryo.uz,https://daryo.uz/2023/03/24/saida-mirziyoyev-bmtda-orol-dengizi-fojiasining-oqibatlari-haqida-nutq-sozladi/,2023-03-24,Saida Mirziyoyeva BMTda Orol dengizi fojiasining oqibatlari haqida nutq so‘zladi,U xalqaro hamjamiyatni global suv masalalarida O‘zbekistonning saʼy-harakatlarini qo‘llab-quvvatlashni davom ettirishga chaqirgan,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,uz_1,UN speech on Aral tragedy
UZ-D02665,,UZ,Kun.uz,https://kun.uz/news/2022/08/25/yevropaga-oxirgi-500-yillikdagi-eng-yomon-qurgoqchilik-xavf-solmoqda,,Yevropaga oxirgi 500 yillikdagi eng yomon qurg‘oqchilik xavf solmoqda,"Yevropa qurg‘oqchilik observatoriyasining avgustdagi hisobotiga ko‘ra, qit’aning 47 foizi tuproq namligi tanqisligi bilan ogohlantirish, 17 foiz hududi esa favqulodda holatga tushib qolgan.",RELEVANT,WATER_CRYO,RELEVANT,DISASTER,,,uz_2,worst drought in 500 years Europe
UZ-D03110,,UZ,Kun.uz,https://kun.uz/news/2024/10/07/2023-yilgi-qurgoqchilik-dunyo-daryolarining-50-foizini-sayozlashtirdi,,2023 yilgi qurg‘oqchilik dunyo daryolarining 50 foizini sayozlashtirdi,"Shuningdek, yuqori harorat muzliklarning so‘nggi 50 yildagi eng ko‘p erishini ham keltirib chiqardi.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,uz_1,"drought shallows rivers, glaciers melt"
UZ-D00587,,UZ,Daryo.uz,https://daryo.uz/uz/2023/10/19/ozbekgidroenergo-aj-xitoy-xalq-respublikasi-hukumatining-granti-hisobiga-shamol-elektr-stansiyasini-quradi/,2023-10-19,“Ўзбекгидроэнерго” АЖ Хитой Халқ Республикаси Ҳукуматининг гранти ҳисобига шамол электр станциясини қуради,"“Дарё” интернет-нашрининг (Ўзбекистон матбуот ва ахборот агентлиги (ЎзМАА, ҳозирги Ўзбекистон Республикаси Президенти Администрацияси ҳузуридаги Ахборот ва оммавий коммуникациялар агентлиги) томонидан 13.03.2015 йил санада 0944-сонли гувоҳнома билан оммавий ахборот воситаси сифатида рўйхатга олинган. Матнли материалларни тўлиқ кўчириш ёки қисман иқтибос келтиришга, шунингдек, фотографик, график, аудио ва/ёки видеоматериалларидан фойдаланишга “daryo.uz” сайтига гиперхавола мавжуд бўлган ва/ёки “Дарё” интернет-нашрининг муаллифлигини кўрсатувчи ёзув илова қилинган тақдирда йўл қўйилади.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,gold,IAA adjudicated gold
UZ-D02727,,UZ,Daryo.uz,https://daryo.uz/uz/2015/09/01/obama-iqlim-boyicha-bitimni-imzolashni-tezlashtirishga-chaqirdi/,2015-09-01,Обама иқлим бўйича битимни имзолашни тезлаштиришга чақирди,Обама ҳозирча ҳеч қайси мамлакат иқлим муаммоси ечимига қараб зарур тезликда бормаётганини таъкидлади,RELEVANT,POLICY,RELEVANT,POLICY,,,uz_2,Obama urges signing climate agreement
UZ-C00975,,UZ,Daryo.uz,https://daryo.uz/2021/02/02/ozbekiston-2050-yilgacha-uglerod-neytral-energetikaga-otishni-rejalashtiryapti/,2021-02-02,O‘zbekiston 2050-yilgacha uglerod-neytral energetikaga o‘tishni rejalashtiryapti,Bu borada “yo‘l xaritasi”ni ishlab chiqish uchun xalqaro ekspertlar konsorsiumi jalb etilgan,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_1,Carbon-neutral energy by 2050
UZ-D04352,,UZ,Kun.uz,https://kun.uz/ru/news/2020/12/26/v-trastovom-fonde-pri-oon-utverdili-finansirovaniye-proyektov-v-priarale-na-6-mln,,В трастовом фонде при ООН утвердили финансирование проектов в Приаралье на $6 млн,"Руководящий комитет многопартнерского трастового фонда по человеческой безопасности для региона Приаралья (МПТФЧБ), созданного под эгидой ООН, в рамках второго приема заявок утвердил финансирование 3 проектов на общую сумму более 6 млн долларов США по направлениям «Молодежь, инновации и здравоохранение».",RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,uz_2,
UZ-D05127,,UZ,Kun.uz,https://kun.uz/news/2020/01/16/ilk-bor-beshta-global-xavfning-barchasi-ekologiya-bilan-boglandi,,Ilk bor beshta global xavfning barchasi ekologiya bilan bog‘landi,Ilk bor keyingi 10 yillik uchun beshta asosiy global xavfning barchasi ekologik omillar bilan bog‘landi. Bu haqda Butunjahon iqtisodiy forumining “Global xavflar” hisobotida aytilgan. Hisobot Marsh & McLennan va Zurich Insurance Group kompaniyalarining hamkorligida tuzilgan.,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,gold,IAA adjudicated gold
UZ-D02951,,UZ,Kun.uz,https://kun.uz/en/news/2024/05/21/masdar-secures-159-million-for-solar-power-plant-construction-in-bukhara-region,,Masdar secures $159 million for solar power plant construction in Bukhara region,"The 250 MW power plant and storage project is financed by IFC, ADB, the Netherlands, and Japan.",RELEVANT,ENERGY,RELEVANT,ENERGY,,,gold,IAA adjudicated gold
UZ-D04770,,UZ,Daryo.uz,https://daryo.uz/uz/2017/06/11/ozbekistonning-quyosh-energiyasi-salohiyati-yiliga-51-mlrd-tonna-neft-ekvivalentiga-teng/,2017-06-11,Ўзбекистоннинг қуёш энергияси салоҳияти йилига 51 млрд тонна нефть эквивалентига тенг,Соф энергия олиш учун 11 миллион гектардан ортиқ ердан фойдаланиш мумкин,RELEVANT,ENERGY,RELEVANT,ENERGY,,,uz_2,Uzbekistan solar energy potential
UZ-00007,,UZ,Kun.uz,https://kun.uz/news/2026/01/27/aqsh-rasman-parij-iqlim-kelishuvidan-chiqdi,2026-01-27,AQSh rasman Parij iqlim kelishuvidan chiqdi,"AQSh chiqib ketgandan so‘ng, mamlakat endi kelishuvni, jumladan, issiqxona gazlari chiqindilarini kamaytirish va xalqaro iqlim uchrashuvlarida ishtirok etish majburiyatlarini bajarmaydi.",RELEVANT,POLICY,RELEVANT,POLICY,,,uz_1,US exits Paris Agreement
